Username,artist_name,track_name,genre,track_id,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Babs_05,The Cranberries,Zombie,Pop,2IZZqH4K02UIYg5EohpNHF,81,0.0163,0.299,0.613,0.00359,0.368,-9.012,0.0347,166.96,0.306
Babs_05,The National,The System Only Dreams in Total Darkness,Folk,1HAzsv7VCvbgqrpenTRWj1,63,0.156,0.596,0.912,0.794,0.584,-6.74,0.211,110.013,0.371
Babs_05,The National,Walk It Back,Folk,5LtjCKfKxHT7bcwNQWgX1O,52,0.643,0.727,0.474,0.889,0.434,-12.468,0.0615,126.046,0.111
Babs_05,The National,Day I Die,Folk,3ysiD7ZgsPc3xgGJ59DpS7,59,0.00389,0.432,0.947,0.711,0.0777,-5.442,0.0945,147.97,0.382
Babs_05,Yeah Yeah Yeahs,Y Control,Alternative,5tryzDT3iMMcONq3YHWgC9,48,0.00501,0.433,0.965,0.0027,0.315,-4.203,0.147,131.963,0.0796
Babs_05,Ramones,Sheena Is a Punk Rocker - 2017 Remaster,Rock,61MZN0yyMWSEwrLPUUGfgJ,59,0.0981,0.42,0.965,0.000335,0.0784,-1.986,0.0403,176.243,0.846
Babs_05,Modest Mouse,Trailer Trash,Alternative,0WkhmPY4bLSi1Lvtw72jiO,44,0.0764,0.491,0.628,0.00522,0.0618,-4.579,0.0347,163.619,0.714
Babs_05,Lorde,Royals,Dance,2dLLR6qlu5UJ5gk0dKz0h3,77,0.106,0.616,0.432,0.0,0.132,-9.546,0.133,84.778,0.302
Babs_05,The Shins,Gone for Good,Folk,1Ftv2PGqunQ39WfaVfJ6qk,49,0.0063,0.623,0.691,0.0,0.0751,-3.744,0.0261,114.06,0.488
Babs_05,Foo Fighters,Stacked Actors,Alternative,1vziI0NCJKrqKiG94COHBa,50,0.00203,0.502,0.934,0.00102,0.234,-5.145,0.05,134.898,0.67
Babs_05,Stone Temple Pilots,Vasoline,Alternative,5vCE0xRLIEG1Zej2tgWFDb,58,0.00141,0.297,0.989,0.000167,0.0911,-4.945,0.111,168.893,0.323
Babs_05,Stevie Ray Vaughan,Testify,Blues,74OpRjJrrCDj1IpvnYml0T,40,0.00656,0.42,0.828,0.739,0.38,-13.161,0.0387,102.883,0.902
Babs_05,Elliott Smith,A Fond Farewell,Folk,1BnwtbvZibyzmxlLd4ZiXB,43,0.459,0.682,0.375,0.0511,0.109,-12.155,0.0431,122.143,0.234
Babs_05,The Ink Spots,We'll Meet Again,Jazz,5fvQ8rCY6pZAzc9cm1KT8f,35,0.969,0.396,0.121,9.01e-05,0.262,-19.266,0.0442,83.898,0.253
Babs_05,Stiff Little Fingers,Alternative Ulster,Ska,0MDJjySh4ydA8CyFVkcFQh,43,0.00882,0.6,0.925,0.000168,0.0691,-9.148,0.0828,118.181,0.382
Babs_05,Sturgill Simpson,Oh Sarah,Country,2NriQ41JHZxm0oQHHI4XJM,46,0.814,0.473,0.296,0.00472,0.392,-9.834,0.0394,84.646,0.0917
Babs_05,Doc Watson,Deep River Blues,Country,4PvPkRcbnO4s67MPnij3sh,45,0.876,0.516,0.157,1.42e-05,0.142,-19.213,0.0354,93.719,0.783
Babs_05,Creedence Clearwater Revival,Proud Mary,Rock,2EZc13S7YRi6bTS3SKteRN,61,0.163,0.72,0.391,8.29e-05,0.046,-16.595,0.0342,120.794,0.786
Babs_05,Creedence Clearwater Revival,Fortunate Son,Rock,4BP3uh0hFLFRb5cjsgLqDh,80,0.201,0.64,0.663,0.00806,0.152,-7.516,0.0374,132.77,0.663
Babs_05,Creedence Clearwater Revival,Lookin' Out My Back Door,Rock,3RTUfvRgq3pYTf7XY0FIcS,68,0.188,0.745,0.656,0.00337,0.0941,-6.393,0.0405,105.318,0.858
Babs_05,Creedence Clearwater Revival,Hey Tonight,Rock,6F42bG2EsAgo2ShVbBCdt6,49,0.0269,0.704,0.589,0.11,0.154,-12.859,0.0315,128.807,0.789
Babs_05,Creedence Clearwater Revival,Lodi,Rock,1Ay5MiilZj2ZGQLeTWVJ6o,52,0.324,0.773,0.675,0.000112,0.0896,-8.697,0.0281,126.866,0.925
Babs_05,Creedence Clearwater Revival,Travelin' Band,Rock,0INUNNYfsp4qr6kJdY46mY,59,0.0166,0.513,0.92,0.0282,0.178,-6.664,0.0511,166.186,0.963
Babs_05,Creedence Clearwater Revival,Bad Moon Rising,Rock,20OFwXhEXf12DzwXmaV7fj,69,0.0586,0.508,0.774,4.87e-06,0.063,-5.973,0.0321,178.946,0.942
Babs_05,Creedence Clearwater Revival,Green River,Rock,11DjZQEZ69EXLo77HVj6yW,57,0.0312,0.702,0.772,0.00837,0.0809,-9.677,0.0277,141.694,0.973
Babs_05,Betty Who,"All Things (From ""Queer Eye"")",Dance,49NZQUnU58CBejQH97sGdf,51,0.076,0.681,0.726,5.13e-06,0.0761,-6.924,0.233,127.892,0.447
Babs_05,All Saints,Pure Shores,Dance,5uHnDHx5J48FdT6FjwA7Z8,57,0.0498,0.631,0.664,0.00042,0.0696,-9.197,0.0242,100.618,0.407
Babs_05,Afrojack,SummerThing!,Dance,1KcnJTiXJXAqW5bB7zpkBC,57,0.0566,0.707,0.77,0.0,0.294,-5.45,0.0749,130.053,0.762
Babs_05,Kaskade,Never Sleep Alone (feat. Tess Comrie),Dance,5xvagygk66wKzm6ecuUp14,59,0.185,0.621,0.831,0.000925,0.102,-3.793,0.038,125.946,0.527
Babs_05,Ariana Grande,Into You - 3LAU Remix,Dance,1cfVkL84XmRON3Gl9jDXKI,56,0.0175,0.616,0.796,0.00302,0.184,-5.603,0.135,126.079,0.247
Babs_05,Betty Who,All of You,Dance,4G3SLNkicA0czyLygMtd50,50,0.00397,0.592,0.832,0.16,0.182,-4.806,0.0283,127.972,0.441
Babs_05,Iggy Azalea,Trouble,Dance,3MPZOtMvBoxAIRUkgux87d,50,0.0948,0.96,0.695,0.0,0.0936,-3.802,0.143,106.028,0.649
Babs_05,Sigala,Sweet Lovin' - Radio Edit,Dance,1qp0ptMXNg9hqLH8sk7cc2,66,0.203,0.68,0.85,1.88e-06,0.339,-2.785,0.0661,124.941,0.712
Babs_05,Sigala,Lullaby,Dance,5xzCzOAOfRi4DOttSzvznR,77,0.0784,0.725,0.834,1.27e-05,0.0834,-3.913,0.037,120.026,0.859
Babs_05,Rita Ora,Let You Love Me,Dance,6xtcFXSo8H9BZN637BMVKS,86,0.288,0.531,0.854,0.0,0.0773,-3.149,0.198,94.419,0.456
Babs_05,Jess Glynne,Rollin,Dance,1QCPMo85muwWhuKAD4clhT,58,0.000804,0.716,0.752,0.0,0.0757,-3.504,0.0533,117.021,0.708
Babs_05,Jess Glynne,Thursday,Dance,1vcMRvESFkgVJazIPV8I8j,0,0.428,0.82,0.582,0.0,0.0419,-4.441,0.0454,112.064,0.309
Babs_05,Paul Oakenfold,You Could Be Happy - Paul Oakenfold Future House Radio Edit,Electronic,7kwEhHoU8EpfVaEiLSuTEN,33,0.0227,0.624,0.888,0.0288,0.131,-5.233,0.0577,128.006,0.375
Babs_05,Dimitri Vegas & Like Mike,Higher Place - Radio Edit,Dance,0q4kvHCOj8PitJGuUMu20p,47,0.252,0.71,0.638,3.49e-05,0.144,-6.19,0.0847,124.957,0.468
Babs_05,Jess Glynne,123,Dance,3gFgp6Ofp808Kc2qLQiN5e,71,0.0901,0.707,0.674,0.0,0.115,-5.578,0.177,95.02,0.928
Babs_05,Jess Glynne,All I Am,Dance,6X6SdJzxyw7GzxwP2fr9WV,77,0.0445,0.74,0.669,0.0,0.184,-5.199,0.0373,122.007,0.536
Babs_05,The Cranberries,All Over Now - Edit,Rock,73iiFikYjDQMb5DVLbIfJM,38,0.000323,0.526,0.842,0.206,0.161,-5.177,0.0301,108.984,0.525
Babs_05,Jennifer Lopez,"Limitless from the Movie ""Second Act""",Dance,46Sqq6dVzY5uFtd93R7I0L,55,0.0299,0.47,0.848,1.1e-05,0.12,-3.508,0.0662,128.143,0.287
Babs_05,Savage Garden,Truly Madly Deeply,Dance,013AWvizllIUEC2FOBzOnh,63,0.403,0.555,0.698,0.0,0.0851,-8.874,0.0287,168.12,0.816
Babs_05,Ed Sheeran,Thinking Out Loud,Pop,34gCuhDGsG4bRPIf9bb02f,85,0.474,0.781,0.445,0.0,0.184,-6.061,0.0295,78.998,0.591
Babs_05,Eminem,The Real Slim Shady,Hip-Hop,3yfqSUWxFvZELEM4PmlwIR,80,0.0339,0.95,0.665,0.0,0.0453,-4.286,0.061,104.504,0.76
Babs_05,Phyllis Dillon,Woman of the Ghetto,Reggae,6p23ND9fHO5zPyLYL3OJ8H,44,0.472,0.807,0.42,0.000989,0.292,-9.273,0.0905,100.428,0.849
Babs_05,Alton Ellis,Blackman's Word (Black Man's Pride),Reggae,5KYdwJCvwGsAeTwUJn8ZIe,52,0.294,0.727,0.443,0.000316,0.169,-8.943,0.086,108.502,0.709
Babs_05,Phyllis Dillon,Livin' In Love (One Life to Live One Life to Give),Reggae,4lEMaKJGOLL1f0QdJMTUza,42,0.171,0.767,0.407,2.89e-05,0.143,-10.201,0.238,85.71,0.54
Babs_05,Dandy Livingstone,Think About That,Reggae,5vWscUwJJSsIvKR0YJa8cV,37,0.141,0.76,0.654,0.243,0.113,-8.461,0.0526,95.544,0.662
Babs_05,Derrick Harriott,The Loser,Reggae,3AGEHHqBOnAmQiJxxbasJu,47,0.194,0.725,0.641,0.00498,0.091,-6.135,0.0481,87.732,0.786
Babs_05,Kes,Hello,Indie,3Hc5FvTzjtxF7DmOK6MaXV,56,0.029,0.757,0.899,1.82e-05,0.303,-4.301,0.0442,105.163,0.558
Babs_05,Katy Perry,Birthday,Dance,2xLOMHjkOK8nzxJ4r6yOKR,63,0.0879,0.719,0.674,3.75e-06,0.112,-5.122,0.0681,125.98,0.843
Babs_05,Katy Perry,Pendulum,Dance,6Pp0cu0y4lOyRd04L3e9lS,51,0.00302,0.621,0.788,0.000238,0.0311,-5.642,0.0436,94.004,0.607
Babs_05,Katy Perry,Legendary Lovers,Dance,5Uc37Y6FijZcM538PqqkWd,55,0.0224,0.623,0.836,0.0,0.078,-4.788,0.0846,126.025,0.386
Babs_05,Katy Perry,Déjà Vu,Dance,60XMmxciP1qewvkcD16qKQ,55,0.318,0.636,0.607,0.000751,0.094,-6.895,0.064,120.063,0.165
Babs_05,Katy Perry,Swish Swish,Dance,3OtMnyUaiipcAT23A8liyi,76,0.0184,0.839,0.705,1.77e-05,0.102,-5.194,0.0445,119.954,0.575
Babs_05,Owl City,Fireflies,Pop,3DamFFqW32WihKkTVlwTYQ,79,0.0294,0.591,0.649,0.0,0.133,-6.72,0.0417,90.002,0.489
Babs_05,Katy Perry,Ur So Gay,Dance,0Z7UP4q84AwVcKlliEAiO5,44,0.0401,0.647,0.883,1.45e-06,0.117,-4.263,0.052,78.984,0.587
Babs_05,Katy Perry,Wide Awake,Dance,5JLv62qFIS1DR3zGEcApRt,67,0.0749,0.514,0.683,2.64e-06,0.392,-5.099,0.0367,159.814,0.575
Babs_05,Terror Jr,Pretty,Dance,1X2npDWQpg9lvM8MOw2mqm,58,0.336,0.738,0.717,1.46e-06,0.102,-5.113,0.0522,146.025,0.326
Babs_05,AlunaGeorge,Superior Emotion,R&B,5RIe5M5m6p0gNMNYju8edX,54,0.444,0.678,0.604,0.000994,0.137,-6.854,0.0461,144.017,0.404
Babs_05,Hailee Steinfeld,"Back to Life - from ""Bumblebee""",Dance,16geeCnXrbiomV1IZ8Kudc,75,0.0127,0.638,0.659,0.0,0.187,-6.215,0.0627,103.029,0.341
Babs_05,Lord Huron,Harvest Moon - Recorded at Spotify Studios NYC,Folk,6gdCb962lq0Xdg7ypVLuLt,56,0.803,0.417,0.285,0.005,0.269,-11.041,0.0346,120.954,0.243
Babs_05,Phoebe Bridgers,Friday I’m In Love - Recorded at Spotify Studios NYC,Folk,07vS8obfeZbr8H4MgQfXR7,55,0.948,0.373,0.123,0.0,0.0816,-15.193,0.0407,97.129,0.138
Babs_05,Yoke Lore,Truly Madly Deeply - Recorded at Spotify Studios NYC,Folk,0hLObGB9xRjuRVasHehmLI,69,0.826,0.675,0.368,0.0016,0.136,-14.072,0.0374,106.001,0.176
Babs_05,The Killers,When You Were Young,Indie,70wYA8oYHoMzhRRkARoMhU,75,0.000152,0.467,0.988,0.0484,0.28,-3.313,0.112,130.435,0.321
Babs_05,Arctic Monkeys,Teddy Picker,Indie,4OkPamOn5GofkOQu64Z4eR,54,0.000413,0.637,0.973,2.23e-05,0.104,-3.386,0.112,150.223,0.8
Babs_05,OK Go,Here It Goes Again,Alternative,1pHP4JeQV9wDx87D6qH9hD,60,0.000342,0.537,0.882,9.06e-05,0.12,-2.306,0.0403,145.729,0.81
Babs_05,La Roux,Bulletproof,Alternative,6lUY6MoqGgPnA27PHYxem5,61,0.000698,0.686,0.898,4.61e-05,0.0721,-2.72,0.052,122.985,0.696
Babs_05,Blur,Parklife,Electronic,3mqRLlD9j92BBv1ueFhJ1l,56,0.152,0.634,0.877,0.0,0.328,-6.905,0.0607,138.388,0.749
Babs_05,The Kooks,Naive,Indie,2RUhtNBh43RtSg0WBPPq3m,64,0.0688,0.547,0.816,0.0,0.127,-6.165,0.0624,102.765,0.722
Babs_05,The Fratellis,Chelsea Dagger,Alternative,3ItzRpwvKtkDSNdRSjXu7Z,59,0.0468,0.519,0.825,0.0,0.0604,-3.087,0.145,154.777,0.581
Babs_05,Oasis,Don't Look Back In Anger - Remastered,Rock,7CVYxHq1L0Z4G84jTDS6Jl,65,0.0596,0.333,0.922,2.05e-06,0.126,-4.087,0.0592,162.978,0.335
Babs_05,Pulp,Common People,Alternative,2fXKyAyPrEa24c6PJyqznF,65,0.00562,0.323,0.803,5.9e-05,0.073,-9.034,0.0408,144.271,0.54
Babs_05,The Ting Tings,Shut Up and Let Me Go,Alternative,6tN0t7Y1bFI1ZU98Ou8Z3i,44,0.0109,0.852,0.927,0.00268,0.054,-4.497,0.0581,107.993,0.887
Babs_05,Lauren Jauregui,Expectations,R&B,1EXotCuzdXR34W1MoP6Um7,72,0.00923,0.576,0.443,1.88e-06,0.124,-7.477,0.0754,180.08,0.452
Babs_05,Carrie Underwood,Backsliding,Dance,0pNA563kEMCfhMYRVQGH4Y,55,0.0376,0.528,0.703,0.0,0.0953,-4.273,0.0502,129.001,0.127
Babs_05,Rita Ora,Anywhere,Dance,7EI6Iki24tBHAMxtb4xQN2,80,0.0364,0.628,0.797,0.0,0.104,-3.953,0.0596,106.93,0.321
Babs_05,Dua Lipa,IDGAF,Dance,76cy1WJvNGJTj78UqeA5zr,86,0.0403,0.836,0.544,0.0,0.0824,-5.975,0.0943,97.028,0.51
Babs_05,Maren Morris,Once,Country,7BGilQ0KLnoEt00t4ShtSK,54,0.018,0.45,0.555,0.0,0.104,-6.247,0.038,117.093,0.217
Babs_05,Maren Morris,I Could Use a Love Song,Country,09iyGiljLWRYXdRazFkdtJ,68,0.214,0.638,0.634,0.0,0.0866,-6.474,0.0468,92.097,0.473
Babs_05,Maren Morris,Rich,Country,4H0vNUFcHPz5lytcLjwqkr,64,0.0445,0.565,0.855,0.0,0.32,-4.189,0.0557,74.98,0.852
Babs_05,Maren Morris,80s Mercedes,Country,58spuRyMUsjKHQHEGwLC99,64,0.0665,0.485,0.834,0.0,0.28,-5.413,0.0715,90.933,0.659
Babs_05,Maren Morris,My Church,Country,1LM5zQv5pBKPyO7rm7Uz6U,69,0.243,0.517,0.743,3.36e-06,0.107,-4.336,0.0363,76.979,0.664
Babs_05,Sara Bareilles,Armor,Dance,7p6VzsOamJwz8zTNdzSHmL,56,0.0442,0.53,0.731,0.0145,0.193,-7.073,0.049,78.796,0.69
Babs_05,Sara Bareilles,No Such Thing,Dance,61rddSVe78Z40oC64iozOs,0,0.287,0.677,0.45,0.00185,0.0992,-9.352,0.0325,119.912,0.432
Babs_05,Sara Bareilles,Fire,Folk,1P4eZbMEKOve0Q21L0hKpa,64,0.485,0.666,0.726,0.00165,0.363,-7.921,0.0571,107.032,0.462
Babs_05,Lana Del Rey,The Blackest Day,Dance,45pI8224KKX9Gx5fiyvEAh,58,0.363,0.445,0.522,0.000487,0.0797,-8.007,0.0331,107.752,0.162
Babs_05,Lana Del Rey,Radio,Dance,4PMdq7Q7xOFrY424ZelZEb,58,0.188,0.423,0.857,2.63e-05,0.105,-5.173,0.0687,75.024,0.196
Babs_05,Lana Del Rey,Dark Paradise,Dance,2Y115i0IhELJhyyftvoSFt,60,0.0953,0.6,0.653,0.0,0.122,-8.309,0.0594,119.994,0.43
Babs_05,Lana Del Rey,Love,Dance,2Kerz9H9IejzeIpjhDJoYG,74,0.487,0.527,0.366,0.0023,0.11,-10.943,0.0277,98.994,0.234
Babs_05,Lana Del Rey,Ride,Dance,7EWgsXKCJPlsJSbd5eCQOi,56,0.128,0.373,0.686,1.96e-06,0.383,-5.52,0.034,93.763,0.189
Babs_05,Charli XCX,Roll With Me,R&B,0D6VCA9ycrkk9kH9F0p0AB,50,0.0286,0.728,0.603,0.00303,0.581,-6.681,0.0587,137.962,0.478
Babs_05,Bicep,Orca,Electronic,3gA3UvnTI1r7p37pCWQrLM,46,0.134,0.676,0.917,0.823,0.102,-7.048,0.0437,122.96,0.126
Babs_05,Bicep,Aura,Electronic,1YRmwmoN3oBezY2ND8jhyH,51,0.0553,0.589,0.897,0.229,0.105,-5.96,0.027,123.017,0.399
Babs_05,Bicep,Vale,Electronic,2TpPnvQPkXRaY1q7kVbeJ4,45,0.323,0.566,0.576,0.783,0.0843,-7.775,0.058,127.996,0.155
Babs_05,Bicep,Ayr,Electronic,3AaQOH2QUB0oKm5sbHjpQo,38,0.713,0.566,0.796,0.871,0.0921,-9.555,0.0484,79.993,0.926
Babs_05,Bicep,Opal,Electronic,5b8yttQjXgh03MjFQDxO1c,44,0.02,0.847,0.5,0.632,0.148,-10.185,0.113,130.155,0.64
Babs_05,Bicep,Rain,Electronic,1uhGW4jUw12CdZCnXBKanD,50,0.0494,0.505,0.904,0.854,0.072,-4.849,0.0781,123.023,0.237
Babs_05,Bicep,Drift,Electronic,5xvHKh0QAbzYUUiazFGnAD,45,0.967,0.507,0.661,0.929,0.113,-10.37,0.04,127.005,0.355
Babs_05,Bicep,Spring,Electronic,5oCMn6EWKsPOgOLnBYLGcU,40,0.00743,0.685,0.993,0.898,0.205,-6.042,0.0689,118.024,0.776
Babs_05,Bicep,Ayaya,Electronic,25L371GlKBBBnIJhtlYRVI,42,0.0726,0.686,0.547,0.903,0.0846,-9.245,0.0504,109.003,0.29
Babs_05,Bicep,Kites,Electronic,6JwjGna6Xl463INNMr4anO,44,0.105,0.732,0.843,0.897,0.0641,-6.094,0.0416,136.013,0.388
Babs_05,Bicep,Glue,Electronic,2aJDlirz6v2a4HREki98cP,63,0.0158,0.853,0.798,0.948,0.0967,-7.995,0.068,129.983,0.42
Babs_05,Bicep,Opal - Four Tet Remix,Electronic,3VtTuQ6lypMoOBcm6VMzdh,63,0.103,0.826,0.72,0.773,0.11,-9.582,0.119,127.011,0.287
Babs_05,Howard Shore,Evenstar,Classical,1TQKEwq4y9SkNciJuisE1m,55,0.96,0.122,0.0407,0.847,0.104,-26.194,0.0457,74.418,0.0342
Babs_05,Madonna,Take a Bow,Dance,7izFzcBTx3DVXFeFYDeZKB,53,0.341,0.549,0.408,0.0,0.0764,-7.698,0.024,80.133,0.319
Babs_05,Whitney Houston,I Have Nothing,Dance,31er9IGsfFbwqy1pH4aiTP,72,0.576,0.54,0.401,0.0,0.164,-10.499,0.0364,152.974,0.24
Babs_05,Céline Dion,That's the Way It Is,Dance,5s4catxeZsaWFnOrvrXZHf,64,0.154,0.634,0.886,0.0,0.118,-5.424,0.0434,93.04,0.577
Babs_05,Mariah Carey,Without You,Dance,1kMOJBmpfWD9fir6st9uqS,68,0.323,0.576,0.526,2.01e-06,0.0548,-8.524,0.0325,122.06,0.147
Babs_05,Sinéad O'Connor,Nothing Compares 2 U,Folk,3nvuPQTw2zuFAVuLsC9IYQ,71,0.0425,0.511,0.574,2.33e-05,0.105,-7.016,0.0273,119.917,0.161
Babs_05,Plain White T's,Hey There Delilah,Pop,4RCWB3V8V0dignt99LZ8vH,80,0.872,0.657,0.291,0.0,0.114,-10.572,0.0293,103.973,0.298
Babs_05,Gwen Stefani,Cool,Dance,1oPHQirLVcgj85NWdiyuJD,58,0.0315,0.707,0.726,0.000221,0.359,-3.515,0.0279,112.026,0.809
Babs_05,The Paper Kites,Standing in the Rain,Folk,5CSsYgf57W2MIj98kL1Ufs,49,0.737,0.373,0.162,0.0381,0.112,-16.539,0.0329,81.436,0.351
Babs_05,Amy Grant,"Baby, Baby",Alternative,3IDsegNBHC4pjGCOMTQYlU,58,0.426,0.702,0.901,0.00153,0.0368,-4.45,0.0264,97.862,0.919
Babs_05,Carpenters,Superstar,Folk,4bSz90jEZFKHUK7pwTFBes,54,0.717,0.331,0.258,4.45e-05,0.131,-11.178,0.0294,83.285,0.147
Babs_05,Dido,White Flag,Dance,3adnLFXKO5rC1lhUNSeg3N,55,0.306,0.509,0.538,5.03e-06,0.091,-6.835,0.0379,170.111,0.284
Babs_05,Natalie Merchant,Carnival,Folk,4QXhRjZacZ1gZUeL7Ukktw,50,0.2,0.601,0.48,0.0955,0.0297,-11.41,0.0732,188.214,0.802
Babs_05,Tony Bennett,Anything Goes,Jazz,3Cq4BUlxDg4ulj7XnN2COP,58,0.589,0.504,0.6,0.0,0.0801,-5.666,0.0787,154.623,0.763
Babs_05,Interpol,Slow Hands,Alternative,0mF7YNgURDkBQaxa9YRc47,51,0.000371,0.243,0.969,0.6,0.364,-3.134,0.0509,141.934,0.68
Babs_05,Interpol,Evil,Alternative,6B182GP3TvEfmgUoIMVUSJ,61,0.00128,0.497,0.738,0.653,0.0725,-4.09,0.0396,129.078,0.599
Babs_05,Placebo,Pure Morning,Alternative,1TqmZVIyeD4aN4Wa0wbnfy,56,0.0372,0.387,0.898,4.04e-05,0.11,-6.835,0.0675,81.354,0.202
Babs_05,Phoenix,Too Young,Alternative,2THkQauDWMvJgXFGPY4iKB,56,0.0625,0.622,0.75,0.000133,0.127,-6.367,0.0445,141.324,0.905
Babs_05,Arcade Fire,Ready to Start,Alternative,01wsKcJ8ptqUmatpJlEGYj,58,0.12,0.282,0.932,0.0335,0.0692,-4.701,0.0387,190.08,0.536
Babs_05,Pixies,Here Comes Your Man,Alternative,0cs671lxX2eoDzr2KMuo3N,63,0.0451,0.664,0.788,0.0416,0.117,-12.323,0.0294,124.51,0.869
Babs_05,Cut Copy,Hearts On Fire,Dance,0pAisVoZ7Gybjvm0q7AoVu,52,0.0421,0.581,0.959,0.93,0.242,-3.955,0.0498,124.969,0.731
Babs_05,Death Cab for Cutie,Long Division,Folk,4aaHMLV4RTwA4fCMwnOlVJ,42,0.00206,0.522,0.761,0.000961,0.104,-7.032,0.0605,164.265,0.67
Babs_05,Death Cab for Cutie,Your New Twin Sized Bed,Folk,7JjbREOngE6S0syefNPkIL,47,0.301,0.576,0.595,0.0525,0.0665,-9.54,0.0289,85.087,0.659
Babs_05,Death Cab for Cutie,Grapevine Fires,Folk,1x3bxSSANgIxkoyGldhmdX,51,0.699,0.619,0.427,0.00238,0.0823,-10.737,0.04,61.75,0.436
Babs_05,Death Cab for Cutie,Talking Bird,Folk,4mCylFsCR5KDE1OYhkLhou,41,0.716,0.623,0.251,0.0214,0.103,-11.215,0.0268,112.474,0.165
Babs_05,Death Cab for Cutie,Cath...,Folk,7pHz9U4AZVAQXjs6ik0duH,53,0.0288,0.376,0.92,0.0142,0.132,-7.438,0.0349,165.792,0.381
Babs_05,Death Cab for Cutie,No Sunlight,Folk,2ASUwRdAEeVLKBWFGYXlhZ,44,0.15,0.527,0.779,0.0868,0.115,-6.751,0.031,152.804,0.785
Babs_05,Death Cab for Cutie,I Will Possess Your Heart,Folk,77vYwoC7e3pVoPq8BA9CuL,58,0.423,0.605,0.619,0.313,0.0732,-8.971,0.0261,133.074,0.578
Babs_05,Death Cab for Cutie,Bixby Canyon Bridge,Folk,1xFKRN7Dx8KP8zdg7zs7XN,47,0.0034,0.279,0.772,0.0079,0.137,-8.083,0.0559,129.681,0.102
Babs_05,Death Cab for Cutie,Lightness,Folk,3EnD9mAbEHTFKDGjhZixBL,45,0.0981,0.693,0.398,0.00242,0.665,-11.794,0.026,109.806,0.0695
Babs_05,Death Cab for Cutie,The New Year,Folk,3uQ9tq0eQKvfJOARl0UB4q,48,0.00356,0.369,0.761,0.00124,0.202,-7.31,0.042,123.5,0.177
Babs_05,Saint Motel,My Type,Children’s Music,2Iq6HhIquO7JKr0KfTNLzU,66,0.0641,0.596,0.897,5.24e-05,0.0628,-2.94,0.0462,118.0,0.578
Babs_05,Peter Bjorn and John,Young Folks,Alternative,6M6UoxIPn4NOWW0x7JPRfv,61,0.0172,0.701,0.815,0.000627,0.0969,-5.995,0.038,138.142,0.67
Babs_05,Creed,My Sacrifice,Alternative,2VSbEXqs6NbNiZSTcHlIDR,66,0.000101,0.32,0.88,4.31e-06,0.076,-6.035,0.0504,146.349,0.257
Babs_05,Red Hot Chili Peppers,Can't Stop,Alternative,3ZOEytgrvLwQaqXreDs2Jx,77,0.0179,0.618,0.938,0.0,0.167,-3.442,0.0456,91.455,0.875
Babs_05,3 Doors Down,Kryptonite,Alternative,6ZOBP3NvffbU4SZcrnt1k6,75,0.00664,0.545,0.865,1.12e-05,0.168,-5.708,0.0286,99.01,0.543
Babs_05,Foo Fighters,Everlong,Alternative,5UWwZ5lm5PKu6eKsHAGxOk,74,5.96e-05,0.412,0.882,0.00031,0.0805,-5.54,0.0369,158.066,0.356
Babs_05,A Perfect Circle,The Noose,Alternative,6lvNLD1XRU5paMwWH0RGRI,52,0.0695,0.679,0.409,0.262,0.079,-10.41,0.0313,131.982,0.31
Babs_05,Puscifer,The Remedy,Alternative,5XzokqsAmkv0cjk1kAUwiM,48,0.031,0.468,0.759,0.0418,0.171,-8.148,0.0313,180.028,0.66
Babs_05,LCD Soundsystem,Tribulations,Alternative,5JOO8UMaEpOfhhatQQsAqm,47,3.27e-05,0.694,0.773,0.883,0.0761,-5.61,0.0352,132.012,0.896
Babs_05,Röyksopp,What Else Is There ?,Alternative,238vPTkV2cKupWDnAietb6,41,0.185,0.704,0.927,0.108,0.325,-7.157,0.0436,114.994,0.342
Babs_05,Hatari,Biðröð Mistaka,Electronic,2ExYYb9QvKgWfn79NlbR7z,42,0.00718,0.659,0.778,0.0103,0.0628,-7.537,0.0434,120.018,0.342
Babs_05,Hatari,Spillingardans,Electronic,07RbHF9ZBqsxZDrTndn1Ww,44,0.000549,0.627,0.614,0.0311,0.146,-6.762,0.034,130.021,0.614
Babs_05,Cut Copy,Need You Now,Electronic,1abUzN0mxXuoiGsMvj1FxS,42,0.0222,0.605,0.76,0.76,0.0937,-5.258,0.0359,122.3,0.327
Babs_05,Spoon,Hot Thoughts,Alternative,70x1x9NbSJJXkrgvIyyAVX,53,0.0484,0.679,0.902,0.155,0.645,-3.627,0.0303,108.995,0.493
Babs_05,LCD Soundsystem,Dance Yrself Clean,Alternative,2cmRpmO04TLaKPzmAzySYZ,60,0.00557,0.739,0.611,0.725,0.04,-9.829,0.0622,98.004,0.794
Babs_05,LCD Soundsystem,North American Scum,Alternative,29ufIwomYfLbWBxPMdaUZm,48,0.0136,0.882,0.842,0.0345,0.262,-4.534,0.0933,138.02,0.682
Babs_05,Deerhunter,No One's Sleeping,Folk,2A9l97y2kmxRYktmsQuakh,52,0.11,0.594,0.761,0.00711,0.228,-6.064,0.0296,104.985,0.546
Babs_05,Allen Stone,Warriors,Soul,0TpeX8N0SIn2AaKjKZ1Q1s,39,0.261,0.774,0.772,5.73e-05,0.336,-4.875,0.0611,127.054,0.608
